-1945221.8689524415	  inf
-1934524.7112711426	5.49920e-03
-1917036.6885474683	9.03996e-03
-1925018.4502368337	-4.16359e-03
-1916705.6857821299	4.31828e-03
-1916076.6748549913	3.28173e-04
-1910114.7992755063	3.11150e-03
-1912600.0804320793	-1.30112e-03
-1925233.5426071521	-6.60539e-03
-1922446.0011002016	1.44790e-03
-1922629.5895398485	-9.54973e-05
