12.721627	13.412110	13.029920	18.008507	15.977265	17.957794	15.180842	13.388143	14.012125	23.542949	19.110212	10.908842	12.196384	17.989005	21.950205	13.600321	12.113285	23.830213	18.803840	12.685425	9.969683	10.589118	12.883509	42.377376	10.601235	16.365146	11.765376	11.513260	14.303641	19.091135	19.480986	15.788763	15.134773	11.238218	24.364309	23.480432	12.796884	14.428161	18.500372	17.941503	21.896124	19.977339	12.748334	7.057645	16.200885	13.709418	15.708041	21.776030	18.248218	14.369849	10.202981	23.989242	22.367872	15.494903	13.135437	10.409343	22.216665	14.716407	21.220721	20.145749	17.785627	17.813490	16.508897	13.332149	15.241650	25.653727	15.358319	13.200641	14.132915	18.253003	51.322439	19.274110	19.754022	16.469110	16.380704	16.437609	22.095267	18.974714	12.692009	20.638386	17.915083	13.119816	26.396208	14.789651	20.440118	16.720882	16.362860	16.320774	16.227517	18.126672	21.047490	15.476614	16.098148	14.526620	18.671921	19.082170	22.506593	14.563474	13.853515	11.693342	24.135305	22.370324	24.782130	18.371819	14.215867	12.766103	16.924508	15.185808	16.656369	13.723377	11.969778	14.949345	16.412668	21.849029	14.893056	22.451382	28.901425	16.793966	12.195775	17.479772	14.635568	18.328736	21.275053	17.532398	18.322710	22.753469	15.737604	17.873136	15.481967	34.436484	19.292270	18.893675	16.408901	18.280472	24.115836	20.181503	27.296052	18.736499	15.876706	14.068454	20.612913	18.512353	14.799788	18.082628	21.251864	16.818532	17.106943	24.340445	17.661480	14.659525	21.546524	16.450009	19.640070	16.485877	16.893630	18.052228	17.245527	21.099395	8.214750	11.456029	16.668426	14.342555	13.420845	17.448341	21.571864	14.024083	19.060801	14.105504	17.650537	20.857681	12.940205	19.429429	21.863507	11.486406	18.111502	24.004416	16.236216	14.877404	16.603506	31.280494	13.786061	14.278849	18.811509	19.166263	15.254460	18.335215	14.404063	19.462652	20.839160	18.769019	20.480469	18.314064	24.685547	18.515154	11.291962	25.995034	51.989592	16.094001	13.224742	18.575088	11.713807	23.201266	23.405616	17.452455	22.507668	20.460931	6.805891	17.137692	23.876218	21.788846	35.279541	19.095597	14.601810	29.543100	15.990186	15.707260	17.060377	21.302254	20.194732	19.905814	19.500438	19.776763	21.337417	18.464660	17.051471	16.202053	19.451954	21.248038	17.285330	17.302942	21.291529	12.499874	13.734629	16.584398	13.654007	38.855119	16.726616	20.628037	15.328320	26.724869	22.484525	13.184107	20.412446	16.120076	20.378453	20.564421	17.183539	19.926226	20.225239	0.770978	
12.399602	13.651105	13.689093	17.491369	16.347597	17.609153	15.352891	13.566897	14.167663	22.094278	19.013240	11.640810	11.881021	17.378012	20.209685	13.533734	12.070726	24.764199	19.743311	12.407189	10.040312	10.556272	13.602735	40.490635	10.482643	16.116511	12.557903	10.554090	13.074922	19.064188	19.560671	16.784239	14.778905	11.454171	23.860239	23.837164	13.423997	14.190437	18.244264	18.357229	22.183480	18.872931	12.552367	7.572885	16.741145	14.945350	16.937435	21.565873	19.182482	14.080766	9.555062	25.237586	23.007311	15.998300	13.215845	10.592981	22.911264	15.914229	21.079492	21.520919	17.207255	17.005603	17.526983	14.441677	15.044386	26.011072	15.609393	13.242959	14.100018	17.034540	50.159219	19.077296	19.463089	16.160594	16.426005	17.248703	21.673690	19.962645	12.810394	20.332908	16.633749	13.416884	27.208241	15.458548	19.930530	17.063581	16.252839	15.999778	14.908859	18.488612	21.417448	15.347028	16.361690	15.063077	18.086473	18.492195	23.003377	14.443202	13.594534	11.567324	25.876166	22.577306	25.300866	17.936001	13.948981	13.085568	15.810614	14.973303	15.556779	13.303958	11.239718	15.564650	16.465923	22.945660	13.988122	21.018031	27.240938	17.969461	12.245473	15.954649	15.712410	18.447642	21.303551	17.636244	18.149011	22.498030	15.483576	18.247601	15.089178	36.432392	20.352652	19.053610	16.351066	17.639973	22.404330	19.601618	25.738893	17.897997	15.551436	13.513411	20.372151	18.339951	14.988161	17.194273	22.060759	15.822748	17.224173	23.104171	18.466731	14.264717	21.075806	15.850107	21.312638	15.445325	18.434963	17.005459	17.273835	20.385451	8.012319	12.286207	15.592194	14.766427	13.199882	16.352428	21.418538	15.305842	18.869037	14.805667	17.639618	20.147107	13.522784	20.629457	22.000567	12.179751	18.212701	23.891979	15.167840	15.650041	17.160975	29.384543	13.743391	13.655341	19.464759	19.142183	15.817968	18.027601	14.112151	18.853901	21.055019	18.779668	19.643524	19.007615	24.617049	18.128252	11.026150	24.963218	51.347901	15.485599	13.635438	17.064884	11.564571	23.227251	22.596440	18.220646	22.212349	18.787713	6.560308	18.432427	25.243791	21.917031	35.182942	18.637804	14.707747	31.316563	15.714301	15.500512	16.024573	21.698575	21.245768	19.167959	18.925331	20.026743	22.929554	17.580659	16.951152	16.314377	20.400944	21.949967	16.853350	17.860595	20.693973	12.945824	14.796330	16.898687	13.522816	38.863254	16.316024	21.235493	15.182651	26.634293	22.756540	13.076000	19.725688	15.989344	19.514586	21.308230	17.752601	20.660247	20.365136	0.812998	
11.846897	12.757707	13.175747	17.536639	17.080259	17.186520	15.840482	13.025131	13.460107	22.825080	19.632586	11.629731	12.079023	18.976602	22.161715	13.453901	12.341270	24.744332	18.252352	12.394028	9.412677	10.778357	12.663617	39.089679	11.240932	16.370163	12.054059	10.979750	13.941228	20.037139	20.384412	15.791519	14.421666	11.146038	24.998336	22.209842	12.862549	14.833876	18.694342	17.745700	22.916800	19.613975	12.933108	7.628017	16.878616	14.320860	17.058731	22.052226	18.226380	14.335259	9.703447	25.239562	23.947418	16.517436	13.719298	10.656583	23.804567	14.833881	21.379556	21.288418	17.318999	17.886411	17.669328	13.397251	14.802876	26.782108	16.121742	12.704913	13.585685	17.196685	51.582370	18.891732	19.552611	16.721849	15.569536	16.844766	22.356622	18.538406	11.764723	19.593972	17.358547	13.459480	27.604510	14.811857	21.182257	17.244799	17.646114	15.095642	15.172106	18.345198	19.843167	15.264025	16.906757	14.607572	18.832093	19.539470	22.879972	14.602190	14.360966	11.975583	25.889621	21.232573	23.948683	18.519257	13.147447	12.734395	15.747616	15.995061	15.900185	13.515090	11.536544	15.038771	15.580478	23.724925	14.761986	22.720071	27.606312	16.701219	12.483649	16.227950	14.809122	18.559559	20.553703	16.767968	18.839659	23.813129	15.075970	18.944041	15.021800	35.473113	18.846134	17.642112	16.258558	17.107354	24.197612	19.497766	26.179445	18.789704	16.554135	14.120055	21.073429	18.319790	14.722437	17.194745	22.151422	16.002667	17.147133	24.905939	18.101355	14.794643	21.911619	15.663140	19.828788	16.277249	17.033189	17.465167	17.072632	21.025546	8.369850	11.736157	16.652181	13.779219	13.366221	16.430255	20.282603	14.863529	18.174921	14.335041	17.584008	20.494602	13.918659	20.605860	21.665095	11.709434	17.709047	24.132006	15.673141	14.736607	17.810370	29.509275	13.843851	13.537463	19.947093	19.825979	15.231242	18.794753	13.864018	19.753567	20.490165	17.964420	19.421905	18.958642	24.348020	17.399276	11.366851	24.213048	51.898806	16.660862	12.651501	18.355602	11.517795	22.608521	24.062678	17.641045	22.889951	19.626147	6.706490	17.975537	24.757078	21.893248	35.516206	19.744790	15.990630	31.178360	16.302760	16.422759	16.634405	22.409035	20.194797	19.322260	19.373702	19.034700	23.104030	17.153098	15.934642	17.402226	19.837763	21.259191	16.524476	16.614120	20.141401	12.306687	13.914522	17.660566	14.392473	36.716219	16.455757	21.482527	15.687210	24.674206	22.885281	12.757606	21.009891	16.308667	20.483388	20.728997	18.575381	19.640438	21.106860	0.816846	
12.166134	13.326803	13.020649	18.106904	16.985038	17.851114	15.686628	13.600517	14.531717	22.708904	18.936960	11.477360	12.980215	18.583668	20.356614	13.026216	12.123253	23.890857	18.380466	11.729941	9.390550	10.950341	13.682130	40.795088	11.062504	15.242949	12.281156	10.655160	13.253581	19.515210	20.149675	17.054178	14.604629	11.420352	24.435891	23.812645	13.353983	14.410669	19.116385	18.541560	22.663849	20.017787	12.990936	7.079214	17.078375	14.777083	15.653884	22.419142	18.110007	14.322672	10.394291	23.924174	22.177634	16.369578	13.052387	10.750341	23.341707	14.913222	19.871398	20.172341	16.890112	17.132084	17.429124	13.329419	14.755600	25.738880	15.481281	12.548879	13.395355	18.236885	52.813577	18.951920	18.222962	16.093641	16.718912	17.077153	21.191523	18.666853	11.715489	19.190228	16.922405	13.954773	27.140100	14.880883	20.668964	15.828201	17.003202	15.244557	15.041412	19.079739	20.617584	15.695690	17.400507	14.980118	19.020666	18.779785	22.762055	14.102484	14.364207	12.170351	24.409966	22.364603	25.132425	19.359551	13.344507	12.958795	16.014099	15.644327	15.470581	12.963011	11.135734	15.504737	15.465987	23.266012	14.679502	22.623546	28.012104	17.294571	12.267328	16.402708	15.617962	19.096128	19.942043	16.797226	18.348334	23.853297	15.692032	18.464553	15.225862	34.576042	20.239874	19.097782	16.752396	17.806439	24.266161	19.992702	25.824924	18.245021	16.542412	14.696906	19.946950	17.676903	15.334422	17.632098	21.702628	15.981815	16.875918	23.673048	17.526961	14.621170	22.207417	16.895337	19.460338	15.845218	17.932858	18.008152	17.053704	20.774053	8.324042	11.891172	16.605425	14.338041	13.023572	17.015250	20.823608	14.489728	18.606526	15.383390	17.544028	19.308154	12.798603	20.759550	23.285909	12.449100	18.474760	23.375370	15.919787	15.782926	17.108719	30.331636	13.677749	14.171930	18.955393	19.292241	15.717975	18.728284	14.826518	18.468727	21.176399	18.713802	19.339724	19.374226	23.336679	18.437015	11.498270	25.412617	49.480122	16.798322	13.174706	18.610182	11.051347	23.315446	22.557074	18.244471	22.143825	18.833743	6.596243	17.906953	23.973895	20.508473	37.185448	18.749173	15.466600	29.665377	15.270136	15.518943	16.195655	21.268288	20.853959	19.647401	19.499106	19.545594	21.167688	17.188494	17.106819	17.257266	19.480757	21.876819	16.732100	17.282312	20.653690	12.418677	14.255289	17.622426	13.304939	38.592942	16.995816	22.155124	15.483548	26.515962	22.293274	13.288632	20.575529	15.421957	19.264287	21.156444	17.984256	20.266682	19.654814	0.816126	
12.107890	13.817903	13.094071	17.138333	15.936804	17.104451	15.535817	12.929877	14.516066	23.056583	19.204668	11.081332	12.408842	18.554941	20.452783	13.625698	12.523637	24.404994	19.348387	12.761579	10.167933	11.266402	13.722509	41.002446	10.665530	16.186871	12.387017	11.488584	13.232333	20.294598	20.167718	16.972755	14.919776	10.976722	24.027076	22.806925	13.305430	14.057024	17.989813	17.623233	21.559854	18.966940	12.121465	7.555418	17.016577	14.753992	16.157489	21.710848	18.591437	13.780511	9.697692	23.397128	21.974008	15.154631	13.436626	10.749222	23.904692	15.420098	21.061965	19.706919	16.899957	17.568119	16.463584	13.424587	14.494669	24.832658	15.156870	12.961100	14.481991	17.941002	52.291444	19.555507	19.028561	16.319082	16.482626	17.070276	22.064904	18.620400	12.391035	20.112326	17.338202	13.018418	27.671674	14.927882	21.455961	16.645397	17.138972	15.294590	15.171764	18.239777	20.452460	15.057989	17.030567	15.168942	19.087965	18.527264	22.716221	14.539521	13.982845	12.327037	25.568032	22.200367	25.433265	18.692173	13.179812	13.456089	16.466817	15.138949	15.810145	12.719806	11.932675	15.122117	16.526200	22.587512	14.710681	21.268314	28.700672	17.633687	12.343978	17.153415	14.879027	18.765830	21.607849	17.043421	18.328270	23.007446	14.919875	18.618312	15.470697	33.728350	20.111049	18.504610	17.212725	18.471050	24.265412	19.941399	26.867935	18.643833	16.641792	14.512689	21.084745	17.889101	15.373454	16.730854	21.036621	16.387293	15.732399	24.204964	17.952795	13.742482	21.369585	15.786495	20.221500	16.633483	16.801010	18.164541	16.673736	19.916792	8.334685	11.641970	15.842862	14.784708	14.023596	16.560871	19.969904	14.904537	17.992227	14.135998	16.861537	20.358017	13.319138	19.455982	23.186632	11.770498	19.096517	24.199228	16.057938	15.377958	16.602646	31.399749	14.241656	14.276995	18.857324	19.350642	15.950436	17.923920	14.367822	19.207875	20.677157	17.265532	20.075199	18.739168	23.748040	18.557990	11.605560	25.419528	49.986655	16.778352	13.556814	17.458787	11.348944	23.469245	24.243884	17.241853	21.287184	19.143487	7.091948	17.167401	24.772156	20.891025	36.490979	19.734094	15.606204	30.300169	15.868385	15.475985	16.385152	22.719935	21.395828	18.730139	19.549271	20.602048	21.312644	18.464389	16.242953	17.396544	19.227142	21.852195	17.541450	16.630309	20.319905	12.386102	14.200208	17.127075	14.173387	39.126258	17.618565	20.919879	14.972966	24.953677	20.842521	12.693916	19.228448	15.640898	19.746184	20.905943	18.370616	21.059979	20.794698	0.765110	
12.717357	12.948450	13.798420	17.320182	16.423393	17.222296	14.677032	13.194848	13.541035	22.674098	18.417056	11.512276	12.013995	17.699905	20.418176	12.592874	12.660246	24.037780	18.358629	11.735350	9.819994	10.580062	13.447596	40.676476	10.905623	15.058796	12.200601	10.623154	14.327002	19.800224	19.652588	16.416002	14.414918	10.677653	25.164011	23.309728	13.546859	14.276704	18.007861	18.421622	21.443147	20.575082	12.627722	7.620734	16.276640	13.880150	16.471445	22.152577	18.381441	14.776486	10.158774	25.026959	23.734472	15.754792	13.307350	10.669465	23.706927	14.935429	20.637104	20.200031	17.450591	16.432708	17.294367	14.518099	15.396728	25.426574	14.830413	13.410382	14.395543	17.561245	52.389996	19.521462	18.525671	16.268272	15.726245	16.967406	21.799761	19.688331	12.599187	19.373895	16.800238	13.022176	26.204643	15.743949	21.164597	16.335831	17.627065	15.778439	14.965957	17.476122	20.289496	15.676507	16.226515	14.106217	19.317534	20.027898	22.557119	15.218363	14.075547	12.488722	25.700689	22.427006	24.749910	17.960106	13.678028	13.095967	16.923031	14.634289	16.211582	12.689658	11.910377	15.911635	16.566372	23.583774	13.950326	21.036346	27.641678	16.972589	12.187929	17.399153	14.530431	18.545784	20.312886	16.261725	17.180861	23.632186	14.661926	18.168492	15.575283	33.556057	19.772919	17.510001	16.184890	18.045986	24.274712	19.701058	26.376848	18.392015	15.753557	14.301950	20.744112	17.475074	15.578020	17.735805	20.426872	15.990629	16.206611	24.823255	17.165858	13.711811	21.742460	16.282301	20.380287	16.211863	16.777039	17.178973	17.729934	21.150407	8.431448	11.719362	15.778431	14.645378	13.822607	16.996456	21.080080	14.090227	18.117828	15.009277	16.656061	20.781507	13.904383	20.781215	22.366102	11.992882	19.034957	25.353148	15.660276	15.456482	17.370905	29.859229	13.767383	13.759895	19.685560	18.145452	16.289226	19.241588	14.295664	19.793946	19.664702	18.641160	19.558052	17.642957	23.580591	17.380170	11.773312	24.159189	48.547407	16.000262	13.738113	18.201704	11.727845	23.113106	24.133663	17.134057	22.234740	20.066120	7.060494	17.622887	25.038667	20.753318	37.208887	18.179345	14.911024	31.228573	15.599885	15.325922	16.225729	22.073201	21.379591	19.473426	19.484939	20.243556	22.610210	18.353684	15.834394	17.257980	20.024618	21.531840	17.277452	18.030742	20.680956	12.168981	14.126680	17.358661	13.516105	36.957165	17.367787	21.612363	16.223429	26.384969	21.958139	12.792523	19.679607	15.349874	20.818778	21.295514	18.163702	20.471672	20.103787	0.769199	
12.210709	13.027048	14.046444	18.630535	15.848505	17.428942	15.197481	13.019179	14.653013	22.329675	19.268640	11.424174	12.227469	18.814665	21.731430	12.663479	12.166074	23.974539	18.052060	12.042094	9.546960	11.013515	13.031876	41.014809	11.214908	15.799571	12.298982	10.844950	13.938175	18.982608	19.295791	16.284316	15.251840	10.493743	24.161459	22.121832	13.002339	15.395433	18.682315	17.205957	22.406213	20.129998	12.183605	7.517946	16.027620	14.699027	16.691422	22.199433	18.584119	13.645862	9.559287	24.748602	23.039613	15.441812	12.609630	9.935161	23.499966	15.898150	21.194515	20.305079	16.405666	17.688296	17.255545	13.495082	15.179999	26.598129	15.614255	13.113834	14.516272	17.031852	54.730820	18.640269	19.752289	16.420787	16.255717	16.451801	21.204739	19.644159	12.541358	20.577429	17.163255	13.144440	26.935525	15.792947	21.395871	17.350632	16.722496	15.344537	15.305464	19.059811	20.259239	14.795828	16.299195	14.272629	18.275554	19.932659	23.504045	14.473694	14.003079	11.984092	26.073259	21.270113	24.232444	19.402277	13.811766	13.647347	17.022473	15.152484	16.363586	12.717834	11.149826	16.157415	15.859216	22.340437	14.840866	21.997005	27.576576	17.793714	11.923720	16.250615	15.506017	18.366123	19.998308	17.204311	18.324309	24.514845	14.617185	17.896224	14.994557	33.675958	20.044929	17.468827	15.979969	17.800157	23.002489	20.998094	25.724364	18.094344	16.061212	14.051957	21.355636	17.107249	15.334414	17.825726	22.090862	17.228764	15.836908	23.725862	18.383861	14.660873	22.591355	16.467524	20.305805	15.367175	18.028964	16.809467	17.817031	19.872585	8.618876	12.330082	16.883895	14.349700	13.079456	17.345602	20.571537	15.237144	18.535551	15.110248	17.210655	20.655394	13.664186	19.102031	23.007727	11.995050	17.653855	24.837776	15.425880	15.860174	17.623645	31.958841	13.603170	13.902564	18.361289	18.197286	16.258641	19.508495	13.673936	18.846565	19.644865	18.667641	19.664382	18.271991	24.190901	17.945525	11.151676	25.884071	49.936007	15.928164	13.448162	18.128894	11.575796	23.777314	23.795169	18.025217	21.786517	19.588630	6.906380	17.683158	24.081902	21.920184	34.773843	19.836296	15.939513	31.072101	15.540900	15.596466	15.823054	21.403821	21.095265	19.582502	18.626492	19.848297	21.378584	18.566200	17.351897	17.261083	20.089541	20.724477	16.268891	16.560306	20.783817	12.949292	14.191497	17.567477	14.418431	37.061321	17.359669	21.243424	15.529814	25.020252	22.401947	13.050258	19.284470	16.451299	19.126968	21.275806	18.649205	21.138074	20.007984	0.777332	
12.566870	13.347618	12.946740	18.610452	16.617438	17.529886	14.855116	12.658000	14.417337	23.533460	19.495106	11.538628	11.994441	18.243733	21.904842	13.456219	12.697133	23.735317	19.309904	12.476005	9.651139	11.383650	13.217515	41.828677	10.652373	15.317056	11.631223	10.842061	13.337503	20.063488	19.874077	17.307850	15.605553	11.187466	23.240115	23.204295	13.167322	14.540967	19.072062	17.256435	22.341113	20.682248	13.092120	7.148187	16.915606	14.731997	16.567043	22.627354	18.494189	14.413924	9.751317	23.557764	23.859934	15.932181	13.452314	10.327818	23.320432	15.134633	21.340238	20.984390	17.762413	17.713521	17.779567	13.571274	14.777705	26.161585	15.949423	13.242063	14.157153	16.929377	53.632351	19.659870	19.184905	16.906588	16.970087	16.165006	21.061136	18.649583	12.659072	19.677858	17.769857	13.649824	25.860409	15.104338	20.963482	16.751138	17.678222	16.173759	15.658141	17.947918	20.871604	14.960910	17.379865	14.374509	18.795300	19.971958	22.608988	14.378622	13.756213	12.529461	24.846624	22.369326	24.703763	18.972218	13.923582	13.634559	17.134232	14.683356	16.493522	12.736974	11.195972	15.430242	16.323419	22.796739	15.231172	22.383323	29.053434	17.513446	12.704129	16.305934	15.148183	18.514971	20.736584	16.542751	18.266897	22.876953	14.513296	18.789047	15.614631	36.736701	19.387310	18.113747	17.156390	18.141684	22.810777	19.746510	25.731394	18.891964	15.351248	13.561311	20.843152	17.932823	15.600806	16.770785	20.989470	16.855262	17.093283	23.503579	17.640155	14.299719	21.515298	15.861358	20.501724	16.270033	16.844862	17.730232	16.967461	21.012639	8.493248	11.468528	16.922084	14.739063	13.119561	17.266765	20.321740	15.216037	18.621454	14.631712	16.795105	19.539822	13.999879	19.848499	21.907476	12.339438	17.751759	25.477788	15.429939	15.831845	16.848598	30.268959	14.000840	14.465630	18.405926	18.441735	16.083220	18.083393	13.761738	18.646917	19.819591	17.377288	19.667046	17.744319	23.830668	18.010817	11.121199	24.312847	49.393588	16.106045	13.781378	18.040436	11.802656	22.053006	24.507203	16.996830	21.431704	19.309259	6.715201	17.940472	25.183612	20.382401	36.528274	19.331729	14.910637	31.491824	15.333764	16.318501	16.739327	21.650782	20.337868	19.002291	19.937898	20.629919	22.430347	18.342161	15.988124	16.532942	20.925199	21.492777	17.502425	16.555262	21.947668	12.818195	14.144578	17.741550	14.028435	38.758004	17.114579	21.219229	15.669287	24.538858	21.441876	13.309406	21.129567	15.317232	20.008055	20.862197	17.304139	19.935604	20.605383	0.819954	
12.306068	13.156827	13.124807	17.083769	17.110473	17.133046	14.617002	13.095001	14.305700	21.639497	19.234061	10.834377	12.852288	18.452123	21.301636	13.024947	12.817629	24.703925	19.186052	11.874815	9.425838	10.534362	13.571024	42.202510	11.420153	15.772743	11.781524	11.124618	13.517941	20.784467	19.093576	15.907124	15.472333	11.265020	24.769618	23.433410	13.451465	14.536534	18.988525	18.633566	21.498858	18.882085	12.782246	7.054737	17.085107	13.838843	16.069729	22.430316	19.495453	13.653709	10.088503	24.653487	22.690971	15.462477	13.716083	10.279195	23.833710	15.949658	19.846701	20.992447	17.574346	17.004238	17.132244	14.080948	14.923193	24.814867	15.006584	12.625613	13.387939	17.650324	52.550276	19.845629	18.426361	16.336546	16.831671	16.353061	20.552214	19.139643	11.973176	19.574662	17.466809	13.003919	26.017550	14.873954	20.581242	16.463273	16.302665	16.315374	15.911582	18.667405	20.885568	15.136328	16.170658	15.094183	18.462361	19.863527	22.802576	14.563543	13.946232	11.484068	25.485305	22.046832	24.021519	18.811642	14.087850	13.411675	16.615839	14.967135	16.673249	12.996987	11.985319	14.843105	16.250986	22.820009	14.247448	20.976148	28.294190	16.778310	12.571580	16.359779	14.688048	17.760284	21.428048	16.726461	17.938328	22.777519	15.160917	18.839633	15.156127	34.672991	18.885587	18.689802	16.754902	18.444799	23.322633	20.889015	26.900126	18.082072	15.464802	13.955347	20.498856	18.051663	14.890788	16.699052	20.711435	16.292214	16.677717	24.410517	17.381905	13.482733	22.063358	16.663429	21.032563	15.377298	17.993231	17.758048	17.220068	21.088263	8.414820	11.526236	16.539652	14.676250	13.979167	16.584476	20.950023	14.799705	19.414445	14.256732	16.950997	20.791708	12.921879	19.771622	22.548966	12.540093	18.170986	24.774993	15.744750	15.597933	17.034077	32.099085	13.993009	14.015168	19.977903	19.825141	16.000590	18.930643	13.663730	18.104903	20.388684	17.500355	21.060042	17.713717	23.028961	18.744679	11.306863	25.501788	51.283258	16.792426	13.179973	17.990491	11.559303	22.218184	23.002377	16.917439	23.104502	19.755313	6.727927	18.134669	24.357298	20.716236	34.652092	19.768557	15.820590	29.899468	16.279935	16.020068	16.110046	22.601725	19.928867	19.403921	20.024759	20.203935	23.048459	18.399085	16.784080	16.452100	19.835975	22.026821	17.164369	18.122429	20.288936	12.069838	14.123616	16.816776	13.795637	37.530657	17.545773	20.730630	15.604357	24.749497	22.001447	12.874340	20.467616	15.950173	19.378096	22.160589	18.743617	20.131298	20.267727	0.818971	
12.295998	12.659673	13.813698	18.223695	17.053146	17.241499	15.857288	12.968198	13.716279	23.473016	19.139443	11.215977	12.926971	19.017563	21.636386	13.109078	12.348165	24.851041	19.362157	12.584561	9.918378	10.775709	12.574579	38.850901	10.907010	15.886037	11.803438	11.328208	13.860766	20.534238	20.233845	16.034630	14.911431	11.407504	24.375324	22.351588	13.389234	14.358297	18.190253	17.926176	22.088478	20.026715	13.108197	7.388071	15.743185	14.800257	16.448202	21.602037	18.474712	14.069249	9.951811	25.671323	23.762901	15.938022	13.131484	10.511060	22.446570	14.963862	19.750840	20.194221	16.937394	17.530715	17.899826	14.667594	14.088552	25.452525	14.815541	12.878725	14.127353	17.991968	53.026573	18.929914	19.289712	16.277366	15.668797	16.002385	20.433198	19.949501	12.550020	20.112099	17.294222	13.001659	28.020536	15.028158	19.782986	16.614124	17.402684	16.265937	15.075250	18.544081	20.703705	15.250687	17.226203	14.047892	17.836983	20.215312	23.383381	14.376444	14.033602	12.147491	26.023321	21.042146	23.441619	18.756771	14.258021	13.775669	15.948751	15.558018	16.213624	13.109994	11.706783	14.993201	16.487195	23.277696	14.828334	22.332257	27.490799	18.074750	12.263430	16.134928	15.655080	18.512812	20.314578	17.294174	17.284051	24.148915	15.640270	18.117894	15.088975	33.851036	19.922995	18.845166	16.406292	17.777010	22.617400	19.541423	26.007679	18.900108	15.340294	14.733209	19.916095	17.412194	15.953043	18.072179	20.560239	15.806629	16.757765	24.158624	18.165982	14.545111	22.183647	16.737950	19.495650	15.725364	16.850861	17.517553	17.396904	20.599203	8.136041	11.490405	15.839709	13.686331	13.549948	16.271745	21.024687	14.276606	19.235196	14.927325	17.535949	19.427433	13.199058	20.779723	23.160998	11.560535	18.103064	24.527749	16.184358	15.577818	16.652417	31.055464	13.128825	13.605236	18.646117	18.157334	15.483958	19.484233	14.018396	18.170034	19.908852	18.762588	20.558884	17.869456	24.933124	17.498202	11.467368	24.985684	53.136078	15.393485	13.455190	17.319668	10.979208	24.057522	23.017267	17.749793	22.505369	19.883316	7.093025	18.634955	25.539924	21.899982	35.731324	18.878003	14.826364	31.006169	16.214448	16.352567	16.187846	21.136891	21.370075	18.439874	20.075389	19.194059	22.224943	17.148668	17.250766	16.236693	20.120000	22.025887	17.673563	18.172100	22.020048	12.847225	13.670743	16.394049	13.565734	36.815248	17.852911	21.775743	14.914717	25.291959	22.786783	12.842219	20.966939	16.641309	20.891564	21.321446	17.356939	20.099624	20.057340	0.760658	
