3.0478	3.0799	3.0490	3.0735	3.0358	3.0548	3.0367	3.0357	3.0589	3.0630	3.0503	3.0423	3.0349	3.0586	3.0239	3.0441	3.0782	3.0417	3.0303	3.0415	3.0662	3.0321	3.0281	3.0686	3.0533	3.0733	3.0406	3.0636	3.0661	3.0538	3.0777	3.0578	3.0681	3.0586	3.0768	3.0764	3.0186	3.0403	3.0349	3.0540	3.0502	3.0409	3.0599	3.0671	3.0732	3.0488	3.0412	3.0675	3.0619	3.0827	3.0627	3.0611	3.0447	3.0516	3.0510	3.0563	3.0748	3.0585	3.0617	3.0510	3.0312	3.0404	3.0458	3.0627	3.0539	3.0580	3.0401	3.0684	3.0855	3.0397	3.0456	3.0759	3.0671	3.0293	
55.5983	55.6314	56.2493	55.5857	55.9479	55.8478	56.1426	56.0784	55.7282	55.9216	56.2240	55.2601	55.9268	55.9242	55.8209	55.8187	55.7396	55.7288	56.2299	55.9363	56.0679	55.6176	55.5942	55.7493	55.9872	55.6683	55.2332	55.9766	56.0446	55.7683	55.8247	56.1815	55.5791	55.8946	55.9441	55.9521	55.8973	55.4717	55.7361	55.6654	55.8147	55.8025	55.4925	55.7465	55.9744	56.0159	55.6787	55.9091	55.9600	55.4494	55.6291	55.7186	55.9356	56.1823	55.8922	55.7712	55.7063	55.6955	56.0620	55.7588	55.9202	56.2336	55.6294	55.7832	55.6771	56.3695	55.9699	56.0142	56.0872	56.1370	55.7501	55.6749	55.8401	55.5240	
28.9882	28.9398	28.9564	28.9768	28.9185	28.9458	28.9190	28.9282	28.9225	28.9109	28.9867	28.8657	28.9219	28.8974	28.9146	28.9926	28.9860	28.8637	28.8941	28.8943	28.9042	28.8227	28.9037	28.9330	28.9475	29.0878	28.9250	28.9982	28.9468	28.9800	29.0486	28.9224	28.9870	29.1241	29.0113	29.0385	28.9378	28.9365	29.0003	28.9699	28.9786	28.9678	28.8872	28.9197	28.8816	28.9673	28.9209	28.9017	29.0085	28.9567	28.9853	28.9470	28.8924	28.9854	28.9811	28.9030	28.9413	28.8368	28.9447	28.9877	28.9978	28.8457	28.9355	28.9275	29.0589	29.0360	28.8734	28.9699	28.9112	28.9459	28.8591	29.0286	28.8172	28.9501	
7.6862	7.6332	7.6489	7.6341	7.6199	7.5931	7.6283	7.6746	7.6487	7.6685	7.6591	7.6570	7.6918	7.6521	7.6426	7.6209	7.6743	7.6282	7.6133	7.6540	7.6309	7.6874	7.6216	7.6362	7.6264	7.6657	7.6524	7.6365	7.6447	7.6725	7.6835	7.6463	7.6617	7.7032	7.6512	7.6620	7.6255	7.6694	7.6377	7.6782	7.6675	7.6834	7.6214	7.6590	7.5962	7.6623	7.6467	7.6370	7.6811	7.6559	7.6842	7.6982	7.6264	7.5762	7.6672	7.6315	7.6437	7.6482	7.6443	7.6307	7.6775	7.6013	7.6823	7.6067	7.6463	7.6039	7.6331	7.6760	7.6355	7.6516	7.6405	7.6875	7.6537	7.6214	
5.3911	5.3812	5.3975	5.3954	5.4128	5.4087	5.3965	5.4019	5.3596	5.4038	5.3914	5.3982	5.3557	5.4023	5.3840	5.3871	5.4121	5.4051	5.3833	5.4751	5.3918	5.4046	5.3556	5.3941	5.3684	5.4077	5.3731	5.4232	5.4016	5.4155	5.4058	5.3668	5.3864	5.4484	5.3712	5.3537	5.4057	5.3992	5.3156	5.3444	5.4116	5.4158	5.4004	5.3956	5.4069	5.4070	5.3636	5.4406	5.4366	5.4450	5.3712	5.4322	5.3819	5.3851	5.3765	5.4303	5.3611	5.3932	5.3992	5.3915	5.3589	5.3554	5.3600	5.3661	5.3848	5.3834	5.3600	5.3923	5.3817	5.4069	5.3930	5.3864	5.3936	5.3563	
71.9557	71.4755	72.0197	72.5281	72.5362	71.9566	72.7883	71.9184	71.9894	71.6522	72.1842	72.6582	71.9947	72.0270	72.3484	72.4406	71.8152	71.1890	72.5357	72.0512	71.8997	72.0461	72.1596	72.4142	71.9111	72.2117	72.0977	71.3607	72.4820	71.5999	72.4335	71.5048	72.4175	72.5166	70.7854	71.7444	72.4970	71.6669	72.0553	72.0360	72.9537	72.6175	72.4373	71.9530	71.9143	72.3198	72.1148	72.2983	72.2274	72.2576	72.4444	72.3969	71.3402	72.0236	71.6123	72.6731	72.2922	71.8325	72.3319	72.1288	72.2667	72.6659	72.5709	71.9817	72.9068	71.9212	72.1194	71.9475	71.8548	72.5240	72.2348	71.6940	71.8884	72.3497	
57.3645	57.4252	57.3088	57.3550	57.6609	57.4593	57.4961	57.6886	57.5332	56.9987	57.4628	57.3680	57.2524	57.6307	57.2373	57.1538	57.2154	57.3100	57.2423	57.5393	57.4419	57.2803	57.2988	57.5152	57.3913	57.3104	57.2454	57.2352	57.3928	57.1375	57.2005	57.3316	57.2023	57.5621	56.8327	57.2979	57.5895	56.9045	57.1815	57.1383	57.3657	57.5001	57.5077	57.3513	57.1714	57.4381	57.4101	57.3602	57.6200	57.4431	57.5212	57.4288	57.4479	57.6964	57.4572	57.5062	57.3313	57.1185	57.4130	57.2728	57.2538	57.5897	57.3136	57.2540	57.7813	57.1014	57.4605	57.1580	57.4911	57.6822	57.2475	56.9565	57.2083	56.9495	
4.7007	4.6601	4.7006	4.6670	4.6827	4.6632	4.6430	4.6403	4.6700	4.6660	4.6927	4.6880	4.6618	4.6677	4.6752	4.6871	4.6930	4.6627	4.6546	4.6802	4.7255	4.6313	4.6953	4.6767	4.6847	4.6618	4.6665	4.6916	4.6713	4.6858	4.7182	4.6554	4.6773	4.7115	4.7173	4.6619	4.6856	4.6601	4.6576	4.7014	4.6651	4.6876	4.6736	4.6789	4.6839	4.6541	4.6614	4.6858	4.6922	4.6755	4.6814	4.7062	4.6572	4.6665	4.6503	4.6507	4.6787	4.6650	4.6764	4.6900	4.6529	4.6492	4.6511	4.6811	4.6544	4.7059	4.6551	4.7053	4.6600	4.6980	4.6754	4.7066	4.6720	4.6591	
4.7977	4.7915	4.8015	4.8057	4.7996	4.7943	4.7884	4.8185	4.7961	4.7972	4.7792	4.7813	4.7990	4.7848	4.8136	4.7976	4.7919	4.8040	4.7789	4.7775	4.8061	4.7572	4.7889	4.7994	4.8175	4.8021	4.7706	4.7985	4.7979	4.7751	4.7907	4.8282	4.8219	4.8247	4.8523	4.8188	4.7770	4.7768	4.7577	4.8390	4.8113	4.8264	4.8173	4.7736	4.8046	4.8241	4.8130	4.8055	4.7953	4.8211	4.8313	4.7933	4.7875	4.7909	4.7546	4.7926	4.7698	4.7697	4.8073	4.8294	4.7598	4.7718	4.7846	4.8003	4.8262	4.7681	4.7710	4.7770	4.8089	4.8485	4.7698	4.8063	4.8201	4.7699	
4.4287	4.4152	4.4624	4.4152	4.4208	4.4121	4.4110	4.4224	4.4142	4.4246	4.4528	4.4304	4.4289	4.4244	4.4057	4.4199	4.4087	4.4337	4.4275	4.4195	4.4412	4.3955	4.3945	4.4311	4.3950	4.4210	4.4013	4.4427	4.3993	4.4100	4.4616	4.4184	4.4084	4.4140	4.4492	4.4120	4.3948	4.3844	4.4223	4.4117	4.4205	4.4316	4.4217	4.4197	4.4343	4.4123	4.4099	4.4187	4.4003	4.4288	4.4311	4.4347	4.4703	4.4219	4.4200	4.4207	4.4064	4.4035	4.4028	4.4113	4.3752	4.4125	4.4376	4.4081	4.3781	4.4278	4.4184	4.4343	4.4219	4.4434	4.4139	4.4436	4.3995	4.3785	
16.7870	16.8055	16.8473	16.8316	16.7967	16.7301	16.7906	16.7730	16.7126	16.8563	16.7536	16.6993	16.7978	16.7931	16.7969	16.7944	16.7994	16.6798	16.7177	16.7683	16.7971	16.7148	16.7767	16.8001	16.7710	16.7058	16.6940	16.8041	16.7651	16.7702	16.7810	16.7676	16.7827	16.8172	16.8817	16.8227	16.7268	16.6609	16.6772	16.7638	16.7251	16.8319	16.8231	16.7483	16.7116	16.7662	16.7498	16.8131	16.8640	16.7951	16.7867	16.7455	16.7888	16.8046	16.7315	16.7244	16.7792	16.7068	16.8034	16.7115	16.7037	16.7204	16.7163	16.7822	16.7595	16.8093	16.7633	16.8766	16.8119	16.8315	16.7286	16.7609	16.8159	16.6979	
48.0062	48.0779	48.3648	47.8890	47.8617	47.7860	47.9589	47.7609	47.7969	48.0993	48.1532	47.9938	47.9950	47.8710	47.8490	48.0425	47.9513	47.9447	48.1045	47.9471	47.9446	47.8447	47.7981	47.9726	47.7139	48.0881	47.7102	47.9469	48.0169	47.8209	48.1696	47.9673	47.7603	48.0278	48.0590	48.0734	47.7791	47.8283	47.8291	47.9156	47.9849	48.1116	47.8181	47.8327	47.9041	47.8576	47.7281	48.0661	47.9814	47.7863	47.9637	48.1898	48.1089	47.9864	47.9057	47.9779	48.1483	47.9061	48.0229	47.7749	47.8643	47.9513	48.0795	47.8288	47.9450	48.0578	47.9622	48.1672	47.9077	48.0393	47.9763	47.9492	47.7834	47.7119	
18.5990	18.5467	18.5716	18.5812	18.5899	18.5424	18.6162	18.5749	18.6084	18.6198	18.6350	18.5761	18.5754	18.5753	18.5239	18.6243	18.5452	18.5243	18.5968	18.5995	18.5402	18.4710	18.4953	18.5409	18.5525	18.6344	18.4989	18.6056	18.6112	18.5936	18.6536	18.5376	18.5320	18.6182	18.6160	18.6522	18.6044	18.4878	18.5792	18.5790	18.6270	18.6523	18.5730	18.5440	18.5817	18.5544	18.5353	18.5957	18.6623	18.4704	18.6829	18.6301	18.5973	18.5338	18.5181	18.5607	18.6540	18.5057	18.5933	18.6650	18.5305	18.6423	18.5261	18.6125	18.6500	18.6751	18.4710	18.6600	18.5597	18.5978	18.5842	18.5391	18.5771	18.6079	
30.8867	30.5440	30.6681	30.7698	30.6854	30.8397	31.0208	30.9005	30.8503	30.7342	30.9525	30.6158	30.9057	31.0748	30.8244	30.8795	30.8015	30.8934	30.9285	30.9711	30.8290	30.8931	30.8811	30.7951	30.8404	30.8848	30.6963	31.0126	30.7380	30.9201	30.8817	31.1988	31.0298	30.9803	31.2884	30.8325	31.0754	31.0550	30.5761	30.8560	31.1782	30.9469	30.6928	30.6920	30.8485	30.8831	30.9105	30.9867	31.0604	30.7490	30.9013	31.0430	31.0496	30.7624	30.8323	30.8799	30.7029	30.9932	30.9000	30.8656	30.8309	30.8562	30.6811	30.8225	30.8584	30.9112	30.5867	30.7933	30.9173	30.8894	30.6233	30.7215	30.9582	30.6608	
41.8767	41.8554	41.7890	41.7525	41.6686	41.4524	41.6108	41.6985	41.5881	41.6261	41.9075	41.8792	41.6792	41.6796	41.8754	41.8126	41.6420	41.6431	41.7307	41.6852	41.6341	41.5842	41.7184	41.8807	41.5258	41.9348	41.5472	41.8170	41.8537	41.6936	42.0174	41.7241	41.7201	41.9860	41.9457	41.7484	41.4274	41.6035	41.6748	41.8540	41.6945	41.8959	41.6223	41.7804	41.6906	41.7674	41.5810	41.6039	41.7997	41.7418	41.8319	41.8239	41.8145	41.7722	41.7289	41.7578	41.6936	41.6731	41.8030	41.6121	41.6273	41.6287	41.7801	41.5768	41.6920	41.7905	41.7595	41.8864	41.7292	41.7986	41.5292	41.9675	41.5917	41.6101	
41.9702	42.2327	42.1551	42.1293	41.7872	41.9376	41.9584	42.1236	42.1081	42.0261	41.9252	41.8623	42.0779	42.1567	42.0521	42.2471	42.1360	41.9126	42.0113	41.7336	42.2372	41.8491	41.7581	42.0403	41.6871	42.0574	41.8171	42.1440	41.9736	41.8937	42.2410	42.2129	41.8021	41.9716	42.4036	41.9348	41.7757	41.7809	41.9122	41.9254	42.2320	42.1514	42.0774	42.0853	42.0412	42.2659	41.9386	42.0693	42.0350	41.7464	41.8891	42.0779	42.3103	42.0188	41.9462	42.3028	41.8568	41.9541	42.0741	42.0871	42.1156	41.9361	42.2278	42.0860	42.0030	42.2846	41.9346	42.2962	42.0366	42.1350	41.9819	41.9592	42.0002	41.8827	
5.0635	5.0640	5.0639	5.0889	5.0274	5.0505	5.0463	5.0696	5.0586	5.0453	5.0743	5.0704	5.0631	5.0523	5.0725	5.0667	5.0596	5.0473	5.0238	5.0306	5.0396	5.0018	5.0885	5.0311	5.0655	5.0619	5.0456	5.0708	5.0413	5.0444	5.0712	5.0616	5.0632	5.0604	5.1335	5.0616	5.0479	5.0388	5.0365	5.0551	5.0516	5.0950	5.0373	5.0456	5.0468	5.0407	5.0194	5.0248	5.0595	5.0409	5.0763	5.0964	5.0461	5.0373	5.0857	5.0212	5.0310	5.0444	5.0354	5.0666	5.0496	5.0511	5.0154	5.0534	5.0544	5.0473	5.0487	5.0755	5.0250	5.0824	5.0597	5.1089	5.0190	5.0488	
27.0132	27.0318	26.9649	26.9509	26.8636	26.8650	26.8099	27.0434	27.0104	26.8467	26.9187	26.8986	26.8283	26.8755	26.9743	26.9578	26.8524	26.9110	26.8553	26.8686	26.9025	26.8478	26.9355	26.9960	26.9065	27.1271	26.8883	26.9338	26.9658	26.9503	27.0301	27.0176	26.9610	27.1223	27.0198	26.9806	26.8332	26.9566	26.9400	26.9529	27.0058	27.0179	26.7807	26.9148	26.8213	26.9947	26.8310	26.8694	27.0899	26.9616	26.9675	26.9576	26.8854	26.9089	26.9538	26.9177	26.8705	26.8689	27.0072	26.9040	26.9666	26.8207	26.9030	26.9405	26.9424	26.9648	27.0520	27.0259	26.9070	26.9311	26.6601	27.0186	26.7880	26.9427	
15.2815	15.3045	15.4426	15.4512	15.2632	15.2996	15.2412	15.4976	15.3863	15.3871	15.2543	15.2349	15.3994	15.3312	15.3587	15.3884	15.3108	15.2379	15.4327	15.2111	15.4715	15.2070	15.3590	15.2957	15.3800	15.4327	15.2957	15.4041	15.3863	15.4143	15.4684	15.5785	15.3732	15.5591	15.5843	15.3903	15.3454	15.3370	15.3982	15.4879	15.4516	15.3809	15.1489	15.2487	15.1815	15.5035	15.4319	15.2791	15.3832	15.2853	15.3742	15.3307	15.2026	15.3341	15.2583	15.3395	15.3263	15.3889	15.4108	15.2743	15.5529	15.4021	15.4495	15.3402	15.4299	15.6151	15.3586	15.4199	15.4767	15.3462	15.1542	15.4364	15.2648	15.3362	
34.4697	34.4344	34.5499	34.6380	34.5651	34.4877	34.7306	34.7304	34.5017	34.4796	34.7610	34.4760	34.6152	34.7004	34.6525	34.6185	34.5182	34.6891	34.6500	34.6109	34.5731	34.4080	34.5040	34.5161	34.5784	34.8507	34.5491	34.7244	34.5621	34.5882	34.6121	34.8061	34.7348	34.7928	34.6869	34.6061	34.6625	34.6731	34.4728	34.6882	34.8856	34.6954	34.5543	34.6287	34.5707	34.6718	34.7468	34.6885	34.7662	34.6033	34.5281	34.6843	34.5597	34.4314	34.4523	34.7105	34.5134	34.6075	34.6570	34.6459	34.6244	34.6824	34.5418	34.5889	34.5865	34.6238	34.3947	34.6344	34.5612	34.6119	34.3730	34.6106	34.6570	34.4400	
11.9664	11.8891	11.9705	12.0076	11.9872	12.0155	12.0793	12.0628	12.0614	11.9503	12.1121	11.8385	11.9634	12.0418	12.0279	11.9241	11.9868	12.0907	11.9929	12.0429	11.9485	11.9791	11.8688	11.9175	12.1032	12.0670	11.9032	12.0099	12.0963	12.0729	12.0756	12.0053	12.0597	12.0704	12.0129	11.9936	12.0504	12.0658	11.9152	11.9402	12.0417	12.0217	11.8358	12.0777	12.0546	12.1090	12.0771	12.0267	12.0577	12.0070	11.9075	11.9623	11.9255	11.9733	12.0921	12.0713	11.8846	11.9966	12.1591	12.1002	12.1118	11.9532	11.9702	12.0383	11.9229	12.0573	12.0323	12.0317	12.1165	12.0080	12.0661	12.0646	12.0859	11.9930	
45.7284	45.6633	45.9298	45.8447	45.5751	45.4887	45.5439	45.5966	45.6885	45.5972	45.7981	45.5425	45.7397	45.5078	45.7069	45.5375	45.4357	45.5309	45.8528	45.3645	45.6516	45.3100	45.5603	45.4503	45.6336	45.9147	45.5515	45.5110	45.4756	45.6194	45.8666	45.8355	45.5360	45.9523	46.2256	45.8646	45.5770	45.4869	45.7123	45.7348	45.8058	45.8824	45.1635	45.7126	45.6200	45.6649	45.3430	45.4234	45.6191	45.3748	45.9609	45.8361	45.6987	45.3635	45.7209	45.5153	45.5251	45.4606	45.4668	45.5136	45.7167	45.5867	45.7364	45.4942	45.6102	45.8726	45.6743	45.9863	45.5043	45.7035	45.4912	45.7972	45.4391	45.5741	
26.8502	26.7618	26.6204	26.6776	26.5611	26.7900	26.7642	26.7917	26.6995	26.5988	26.5982	26.8138	26.7767	26.9650	26.8394	26.8520	26.9338	26.8183	27.0489	27.0748	26.5796	27.0122	26.5875	26.7828	26.4629	26.9292	26.7882	26.6179	26.8250	26.7727	26.9566	26.9780	26.7837	27.1234	26.7988	26.6196	26.8923	27.1043	26.6401	26.7072	27.0132	26.8273	26.8917	26.8205	26.7517	26.8946	26.7070	26.9129	26.9782	26.9357	26.5589	27.1184	26.7744	26.6810	26.7644	26.7825	26.8464	26.9857	26.6977	26.8811	27.0257	26.5905	26.9164	26.7046	26.8838	26.6654	26.5603	26.6409	26.6593	26.8176	26.6766	26.6465	26.9258	26.6652	
3.4836	3.4929	3.4989	3.5027	3.4799	3.5218	3.4985	3.5143	3.4740	3.4726	3.5215	3.5285	3.5181	3.4985	3.5129	3.5275	3.4895	3.4978	3.5252	3.5213	3.5046	3.5146	3.4811	3.4991	3.4671	3.4966	3.5024	3.5003	3.4915	3.5126	3.5044	3.4873	3.5163	3.4999	3.5058	3.5400	3.4893	3.4955	3.4969	3.4613	3.5297	3.5198	3.4949	3.4868	3.5038	3.4930	3.4738	3.5094	3.5160	3.4840	3.4831	3.5030	3.5277	3.5051	3.4872	3.5128	3.5192	3.4884	3.4823	3.4901	3.5143	3.4888	3.5058	3.4959	3.5136	3.5052	3.4779	3.4976	3.4948	3.5137	3.4840	3.4620	3.4899	3.5000	
20.6715	20.5264	20.6519	20.6827	20.7274	20.7612	20.7996	20.7682	20.6647	20.6300	20.7785	20.6103	20.8464	20.7262	20.7214	20.6382	20.7910	20.7166	20.7245	20.8212	20.7415	20.7142	20.5918	20.6467	20.7610	20.6937	20.6764	20.7018	20.7852	20.7102	20.6440	20.7806	20.8153	20.7429	20.6906	20.7613	20.6745	20.7691	20.7201	20.6142	20.7221	20.7226	20.6069	20.7069	20.7019	20.7838	20.6430	20.7191	20.7615	20.6439	20.6262	20.6947	20.6744	20.6501	20.6700	20.6762	20.6318	20.6668	20.7085	20.7779	20.7843	20.7004	20.6905	20.6964	20.6832	20.6903	20.6134	20.6778	20.7023	20.7242	20.6410	20.6656	20.8145	20.6348	
